imgname 5_o_Clock_Shadow Arched_Eyebrows Bags_Under_Eyes Bald Bangs Big_Lips Big_Nose Bushy_Eyebrows Chubby Eyeglasses Male Mouth_Slightly_Open Narrow_Eyes No_Beard Oval_Face Smiling Young
Nestor_Kirchner_0003_B.jpg -1 -1 1 -1 -1 -1 1 1 -1 -1 1 1 1 1 -1 1 -1
Costas_Simitis_0003_B.jpg 1 -1 -1 -1 -1 -1 1 1 -1 1 1 -1 1 1 1 -1 -1
Yu_Shyi-kun_0002_B.jpg 1 -1 1 1 -1 1 1 1 -1 1 1 -1 1 1 -1 -1 -1
Al_Gore_0008_B.jpg -1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1 1 1 1 -1 -1
Silvio_Berlusconi_0029_B.jpg 1 -1 1 1 -1 1 1 1 -1 -1 1 -1 1 1 1 -1 -1
Alexander_Losyukov_0004_B.jpg -1 -1 1 -1 -1 -1 1 1 1 -1 1 -1 1 1 -1 1 -1
Gloria_Macapagal_Arroyo_0036_B.jpg -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 -1 1 -1 -1 -1
Hussam_Mohammed_Amin_0001_B.jpg -1 -1 1 -1 -1 1 1 1 -1 -1 1 -1 -1 1 1 -1 -1
Aitor_Gonzalez_0002_B.jpg -1 -1 1 -1 1 -1 1 1 -1 -1 1 1 1 1 -1 1 -1
Peter_Bacanovic_0001_B.jpg 1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 1 1 -1 -1
Bertie_Ahern_0004_B.jpg -1 1 1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 -1 -1 -1
Jennifer_Aniston_0008_B.jpg -1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 1 1 1 1
Laura_Bush_0038_B.jpg -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 -1
Bob_Riley_0001_B.jpg -1 1 1 -1 -1 1 1 1 -1 -1 1 1 1 -1 -1 -1 -1
Tiger_Woods_0006_B.jpg 1 -1 1 -1 1 1 1 1 -1 -1 1 -1 1 -1 1 1 -1
Dick_Clark_0001_B.jpg -1 -1 1 -1 -1 -1 1 1 -1 -1 1 1 1 1 -1 1 -1
Pat_Summerall_0001_B.jpg -1 -1 1 -1 -1 -1 1 1 1 -1 -1 1 1 1 -1 1 1
Aiysha_Smith_0001_B.jpg -1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 -1
Gloria_Macapagal_Arroyo_0029_B.jpg -1 1 1 -1 -1 1 -1 -1 -1 1 -1 1 -1 1 -1 -1 -1
Daryl_Sabara_0001_B.jpg -1 1 -1 -1 1 1 -1 1 -1 -1 1 -1 1 1 1 -1 1
Abdullah_0002_B.jpg 1 1 -1 -1 -1 1 -1 1 1 -1 1 -1 -1 1 -1 1 -1
Queen_Elizabeth_II_0001_B.jpg -1 1 1 -1 -1 -1 1 -1 -1 1 -1 -1 1 1 -1 1 -1
Jonathan_Horton_0001_B.jpg -1 -1 -1 -1 -1 1 1 1 -1 -1 1 1 1 1 -1 1 -1
Vladimir_Voltchkov_0002_B.jpg -1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 -1 1 1 1 -1 -1
Jim_Tressel_0004_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 -1 1 1 1 1 1 1 -1
Paul_Wolfowitz_0001_B.jpg -1 1 1 -1 -1 1 1 1 -1 -1 1 -1 1 -1 1 -1 -1
Mike_Weir_0010_B.jpg 1 1 -1 -1 1 -1 1 1 -1 -1 1 1 1 1 1 1 1
Paula_Radcliffe_0005_B.jpg 1 1 1 -1 1 -1 1 -1 1 -1 -1 1 -1 1 -1 1 -1
Zalmay_Khalilzad_0001_B.jpg -1 -1 1 -1 -1 -1 1 1 -1 -1 1 1 1 -1 1 1 -1
Tia_Mowry_0001_B.jpg -1 -1 1 -1 -1 1 1 -1 1 -1 -1 1 1 1 1 1 1
Charles_Schumer_0001_B.jpg 1 -1 1 1 -1 -1 1 1 -1 -1 1 -1 1 1 1 -1 -1
Larry_Brown_0002_B.jpg -1 -1 1 -1 -1 -1 1 1 1 1 1 1 -1 -1 1 -1 -1
Larry_Brown_0003_B.jpg -1 1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 1 1 -1 -1 -1
Bill_Frist_0008_B.jpg -1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 -1 -1 -1
Chris_Thomas_0001_B.jpg 1 -1 -1 -1 -1 1 -1 -1 -1 -1 1 -1 -1 1 1 -1 -1
Robert_Weitzel_0001_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 1 1 -1 -1 -1 1 -1 -1
Hugo_Chavez_0067_B.jpg 1 -1 1 -1 -1 -1 1 -1 1 -1 1 -1 1 1 -1 -1 -1
Arminio_Fraga_0003_B.jpg 1 -1 -1 1 -1 1 1 1 -1 -1 1 -1 1 -1 1 -1 -1
Desiree_Lemosi_0002_B.jpg -1 -1 1 -1 -1 1 1 -1 -1 -1 -1 1 1 1 1 1 1
Art_Howe_0002_B.jpg 1 -1 1 1 -1 -1 1 1 -1 -1 1 1 1 -1 1 1 -1
Charlotte_Church_0001_B.jpg -1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 1 1
Marissa_Jaret_Winokur_0001_B.jpg -1 1 1 -1 -1 1 1 -1 -1 -1 -1 1 1 1 1 1 -1
Bruce_Paltrow_0001_B.jpg 1 -1 -1 -1 -1 -1 1 1 -1 1 1 -1 -1 1 -1 1 -1
Antonio_Trillanes_0003_B.jpg 1 -1 1 -1 -1 1 1 1 -1 -1 1 1 -1 1 -1 -1 1
Carlos_Moya_0005_B.jpg 1 -1 -1 -1 1 -1 1 -1 -1 -1 1 1 1 -1 1 -1 -1
Liam_Neeson_0001_B.jpg -1 -1 -1 -1 -1 -1 1 -1 -1 -1 1 1 -1 1 1 -1 -1
Shaukat_Aziz_0002_B.jpg -1 -1 1 -1 -1 1 1 1 1 -1 1 1 1 1 1 1 -1
Michael_Chang_0007_B.jpg 1 -1 1 -1 -1 1 1 1 1 -1 1 -1 1 -1 1 -1 1
Jacques_Chirac_0004_B.jpg -1 -1 1 1 -1 -1 1 1 1 -1 1 1 1 1 -1 1 -1
Pierce_Brosnan_0003_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 -1 1 1 -1 1 1 1 -1
Colin_Powell_0182_B.jpg -1 -1 1 -1 -1 -1 1 -1 -1 -1 1 -1 1 1 1 -1 -1
Carolina_Moraes_0001_B.jpg -1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 1 1 1 1 1
Perry_Compton_0001_B.jpg 1 1 1 -1 -1 -1 1 -1 1 -1 1 -1 1 -1 1 -1 -1
Iva_Majoli_0002_B.jpg -1 -1 1 -1 -1 -1 1 1 -1 -1 1 1 1 -1 1 1 1
Patricia_Heaton_0001_B.jpg -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 1 1 1 1
Atal_Bihari_Vajpayee_0014_B.jpg -1 1 1 -1 -1 1 1 1 -1 1 1 -1 -1 1 1 -1 -1
Dominik_Garcia-Lorido_0001_B.jpg 1 1 -1 -1 1 -1 1 1 -1 -1 -1 -1 1 -1 -1 1 -1
Milan_Milutinovic_0001_B.jpg -1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1 1 1 -1 -1 1
Jacques_Chirac_0038_B.jpg 1 -1 -1 1 -1 -1 1 1 -1 -1 1 -1 -1 -1 1 -1 -1
Vernon_Forrest_0001_B.jpg 1 -1 1 -1 1 1 1 1 -1 -1 1 1 -1 -1 1 -1 -1
Kathy_Winters_0002_B.jpg -1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 -1
Hrithik_Roshan_0001_B.jpg 1 -1 1 -1 -1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 -1
Afton_Smith_0001_B.jpg -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 -1 1 -1 1 1
Hans_Corell_0001_B.jpg -1 1 -1 -1 -1 1 1 1 -1 -1 1 -1 -1 1 1 -1 -1
Howard_Dean_0001_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 -1 1 1 -1 1 1 -1 -1
Bill_Graham_0006_B.jpg 1 -1 1 1 -1 -1 1 1 -1 -1 1 -1 1 1 -1 -1 -1
Aaron_Peirsol_0002_B.jpg -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1
Audrey_Sauret_0001_B.jpg -1 -1 -1 -1 -1 1 1 1 -1 -1 1 -1 1 1 1 -1 -1
Kaisser_Bazan_0001_B.jpg -1 1 -1 -1 -1 -1 1 1 -1 -1 1 1 1 1 -1 1 -1
Gustavo_Kuerten_0002_B.jpg 1 -1 1 -1 1 1 1 1 -1 -1 1 -1 1 -1 1 -1 1
Robert_Bonner_0002_B.jpg 1 -1 -1 -1 -1 -1 1 1 1 -1 1 -1 1 1 1 -1 -1
Gene_Robinson_0003_B.jpg 1 -1 -1 1 -1 -1 1 -1 1 1 1 -1 1 -1 -1 -1 -1
Gloria_Macapagal_Arroyo_0021_B.jpg -1 -1 1 -1 -1 -1 -1 -1 1 -1 -1 -1 1 1 -1 -1 -1
Sean_OKeefe_0001_B.jpg 1 -1 1 -1 -1 1 1 1 -1 -1 1 -1 1 -1 1 -1 1
Ray_Evernham_0001_B.jpg -1 -1 1 -1 -1 -1 1 -1 -1 -1 1 1 1 1 1 1 1
Kate_Capshaw_0002_B.jpg -1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 -1 1 1 1 -1
Junichiro_Koizumi_0056_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 1 -1 -1 -1 1
Lynn_Redgrave_0003_B.jpg -1 1 -1 -1 1 1 -1 -1 -1 -1 -1 1 -1 1 1 1 -1
Jamir_Miller_0001_B.jpg -1 1 1 -1 -1 1 1 1 1 -1 1 1 -1 -1 1 1 -1
Colin_Powell_0160_B.jpg 1 -1 1 1 1 -1 1 1 -1 1 1 1 1 -1 -1 1 -1
Platon_Lebedev_0001_B.jpg 1 1 1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 1 -1 -1
Steve_Coogan_0001_B.jpg 1 -1 1 -1 -1 -1 1 -1 -1 -1 1 -1 -1 1 1 -1 -1
Carlos_Queiroz_0001_B.jpg -1 -1 1 -1 -1 -1 1 1 -1 -1 1 1 -1 1 -1 1 -1
Bill_Stein_0001_B.jpg -1 -1 1 -1 -1 1 1 1 -1 -1 1 1 1 1 1 -1 -1
Mark_Butcher_0001_B.jpg 1 -1 1 -1 1 1 1 1 -1 -1 1 -1 1 -1 -1 -1 -1
Hugo_Chavez_0055_B.jpg -1 1 1 -1 -1 1 1 -1 -1 -1 1 1 1 1 -1 1 -1
Roger_Federer_0003_B.jpg -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 1 -1 1 -1
Pete_Sampras_0010_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 -1 1 1 -1 -1 -1 1 1
Fidel_Castro_0004_B.jpg 1 -1 1 -1 -1 1 1 1 1 -1 1 1 1 -1 1 -1 -1
Gavyn_Davies_0001_B.jpg 1 1 1 -1 -1 -1 1 1 1 1 1 -1 1 -1 -1 1 -1
Jacques_Chirac_0026_B.jpg -1 -1 1 1 1 -1 1 1 -1 -1 1 1 1 1 -1 1 -1
Li_Peng_0008_B.jpg -1 -1 1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 -1
Roger_Federer_0012_B.jpg -1 -1 -1 1 -1 -1 1 -1 1 -1 1 -1 -1 1 1 -1 -1
Charles_Pickering_0001_B.jpg -1 -1 1 -1 -1 -1 1 1 -1 1 1 -1 -1 1 -1 -1 -1
Colin_Powell_0090_B.jpg 1 -1 1 1 -1 -1 1 1 1 1 1 -1 1 1 -1 -1 -1
Gerhard_Schroeder_0081_B.jpg 1 -1 1 -1 -1 -1 1 1 1 -1 1 -1 -1 1 -1 -1 -1
Gerhard_Schroeder_0010_B.jpg -1 -1 1 -1 -1 -1 1 -1 1 -1 1 1 -1 -1 -1 -1 -1
Colin_Powell_0138_B.jpg -1 -1 -1 -1 -1 1 1 1 1 -1 1 -1 1 1 -1 -1 -1
Jennifer_Capriati_0039_B.jpg -1 -1 1 -1 -1 -1 1 -1 -1 -1 1 1 1 1 1 1 -1
Ralf_Schumacher_0003_B.jpg 1 -1 -1 -1 -1 -1 -1 1 1 -1 1 -1 -1 1 -1 -1 1
Martin_Landau_0001_B.jpg -1 -1 -1 -1 -1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 -1
Carroll_Weimer_0001_B.jpg -1 -1 1 -1 -1 1 1 -1 1 -1 1 -1 -1 -1 -1 -1 1
Jennifer_Lopez_0018_B.jpg -1 1 1 -1 -1 -1 1 -1 -1 -1 -1 1 1 1 1 1 -1
Chloe_Sevigny_0001_B.jpg -1 1 -1 -1 1 -1 -1 -1 -1 -1 1 -1 -1 1 1 -1 1
Antonio_Bernardo_0001_B.jpg -1 -1 1 -1 -1 -1 1 1 1 -1 1 -1 1 1 1 -1 -1
James_Kelly_0005_B.jpg -1 -1 1 -1 1 -1 1 -1 1 1 1 -1 1 1 -1 -1 -1
Robbie_Williams_0002_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 -1 1 1 -1 -1
Michael_Bloomberg_0003_B.jpg 1 -1 1 -1 -1 -1 1 1 1 -1 1 -1 1 1 -1 1 -1
Izzat_Ibrahim_0001_B.jpg 1 1 1 -1 -1 -1 1 1 1 -1 1 -1 1 -1 -1 1 -1
John_Snow_0013_B.jpg -1 -1 1 1 -1 -1 -1 -1 1 -1 1 -1 1 1 -1 -1 -1
Edwina_Currie_0004_B.jpg -1 -1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 1 -1
Mohamed_Hammam_0001_B.jpg 1 -1 -1 1 -1 1 1 1 -1 -1 1 -1 -1 -1 1 1 -1
Mike_Johanns_0001_B.jpg 1 -1 -1 -1 -1 -1 1 1 1 -1 1 -1 1 1 1 1 -1
Nestor_Kirchner_0032_B.jpg -1 1 1 -1 -1 1 1 1 -1 -1 1 1 -1 -1 -1 1 1
Mahmoud_Abbas_0020_B.jpg -1 -1 1 -1 -1 -1 1 1 1 -1 1 -1 1 -1 -1 -1 -1
Isabella_Rossellini_0001_B.jpg -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 1 -1 1 -1 1 1
Jon_Corzine_0001_B.jpg 1 -1 1 1 -1 -1 1 1 1 -1 1 -1 1 -1 1 1 -1
Ted_Costa_0001_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 -1 1 1 -1 -1
John_Ashcroft_0008_B.jpg -1 -1 1 -1 1 -1 1 1 1 -1 1 -1 1 1 1 -1 -1
Queen_Rania_0001_B.jpg -1 1 1 -1 -1 1 -1 -1 -1 -1 -1 1 -1 1 1 1 1
Mike_Martz_0004_B.jpg -1 -1 1 -1 -1 -1 1 1 1 1 1 -1 1 1 -1 -1 -1
George_Galloway_0002_B.jpg -1 -1 1 -1 -1 -1 1 -1 1 -1 1 -1 1 -1 -1 -1 -1
David_Trimble_0002_B.jpg -1 -1 1 -1 -1 -1 1 -1 1 1 1 1 1 1 -1 -1 -1
Pupi_Avati_0001_B.jpg -1 -1 1 -1 -1 -1 1 -1 1 -1 1 1 -1 1 -1 1 -1
Harrison_Ford_0011_B.jpg -1 1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 1 -1 1 -1
Joe_Pantoliano_0001_B.jpg 1 -1 1 1 -1 -1 1 1 -1 1 1 -1 1 1 -1 -1 -1
Joschka_Fischer_0003_B.jpg -1 1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 -1
Al_Pacino_0003_B.jpg -1 -1 1 -1 -1 -1 1 1 -1 -1 1 1 1 1 1 1 -1
Marcos_Milinkovic_0001_B.jpg -1 -1 1 -1 1 1 1 1 -1 -1 1 1 1 1 1 1 -1
Atal_Bihari_Vajpayee_0015_B.jpg -1 -1 1 -1 1 -1 1 1 1 1 1 -1 -1 1 -1 1 -1
Din_Samsudin_0001_B.jpg -1 -1 -1 -1 -1 1 -1 1 -1 -1 1 1 1 1 1 -1 -1
Matthew_Perry_0004_B.jpg 1 1 -1 -1 -1 -1 1 1 1 -1 1 -1 1 1 1 -1 -1
Sarah_Canale_0001_B.jpg -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 1 -1 -1
William_Burns_0001_B.jpg 1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 1 -1 -1
Julie_Gerberding_0005_B.jpg -1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 -1 1 1 -1 1
Richard_Haass_0001_B.jpg -1 -1 -1 1 -1 -1 1 -1 -1 -1 1 -1 -1 1 1 1 -1
Lope_Mendoza_0001_B.jpg -1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 1 -1 1 -1 -1
Kim_Clijsters_0007_B.jpg -1 1 -1 -1 1 1 -1 -1 1 -1 1 -1 -1 1 -1 -1 1
Bill_Graham_0002_B.jpg -1 -1 -1 1 -1 -1 1 -1 1 -1 1 1 1 1 1 1 -1
David_Wells_0002_B.jpg 1 -1 1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 1 -1 -1
Tocker_Pudwill_0001_B.jpg -1 -1 1 -1 1 1 1 -1 -1 -1 1 -1 1 1 1 -1 -1
Mike_Weir_0008_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 -1 1 1 -1 -1 1 1 1
Janine_Pietsch_0001_B.jpg -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 1 1 1 1
Viola_Davis_0001_B.jpg -1 1 -1 -1 -1 1 1 -1 -1 -1 -1 1 -1 1 1 1 -1
Arnold_Palmer_0002_B.jpg 1 -1 1 -1 -1 1 1 1 1 -1 1 -1 1 1 -1 -1 -1
Paul_Kariya_0001_B.jpg -1 -1 1 -1 -1 -1 1 -1 -1 -1 1 -1 -1 1 -1 -1 -1
Larry_Brown_0007_B.jpg 1 -1 1 -1 -1 1 1 1 -1 -1 1 1 -1 1 1 -1 -1
Kate_Winslet_0002_B.jpg -1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1
Jacques_Chirac_0032_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 1 -1 1 -1 -1
Annette_Bening_0001_B.jpg -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 -1 1 1 1 -1
Saeed_Anwar_0001_B.jpg 1 -1 -1 -1 -1 1 1 1 -1 -1 1 -1 -1 -1 1 -1 -1
Michael_Jordan_0001_B.jpg 1 1 1 1 1 -1 1 -1 -1 -1 1 -1 -1 -1 1 1 -1
Carl_Reiner_0001_B.jpg -1 -1 1 1 -1 -1 1 -1 1 -1 1 -1 1 1 -1 1 -1
Gregor_Gysi_0001_B.jpg -1 -1 -1 1 -1 1 1 1 1 1 1 -1 1 1 1 -1 1
Sophia_Loren_0003_B.jpg -1 -1 1 -1 -1 -1 -1 -1 1 1 -1 1 -1 1 -1 1 -1
Rachel_Corrie_0001_B.jpg 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 1 1 -1 1
Colin_Powell_0029_B.jpg 1 1 1 -1 -1 -1 1 1 -1 1 1 -1 -1 1 1 -1 -1
Hugo_Chavez_0052_B.jpg 1 -1 1 -1 -1 1 -1 -1 1 -1 1 1 1 1 -1 -1 -1
Roger_Federer_0005_B.jpg -1 -1 1 1 -1 1 -1 1 -1 -1 1 1 -1 1 -1 -1 -1
Michael_Rolinee_0001_B.jpg -1 1 -1 -1 -1 -1 -1 1 1 -1 1 -1 1 1 -1 -1 -1
Jennifer_Capriati_0022_B.jpg -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1
Venus_Williams_0008_B.jpg -1 -1 1 -1 -1 1 1 1 -1 -1 1 -1 1 1 -1 -1 1
Kenny_Chesney_0001_B.jpg 1 -1 1 -1 -1 -1 -1 1 -1 1 1 1 1 1 -1 -1 -1
Jennifer_Capriati_0041_B.jpg -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 1 1 -1 1 -1
Stephen_Friedman_0001_B.jpg -1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 1 1 1 1 1 -1
David_Wells_0005_B.jpg 1 -1 -1 -1 1 -1 -1 1 1 -1 1 -1 1 -1 -1 -1 -1
Alan_Ball_0001_B.jpg 1 1 1 -1 1 -1 1 1 -1 -1 1 1 1 1 1 1 -1
Kirk_Johnson_0003_B.jpg 1 1 -1 -1 -1 1 1 1 1 -1 1 -1 1 1 1 -1 -1
Luiz_Inacio_Lula_da_Silva_0021_B.jpg 1 -1 -1 -1 -1 -1 1 1 1 -1 1 -1 -1 -1 -1 1 -1
Salman_Rushdie_0001_B.jpg 1 -1 1 1 -1 -1 1 1 1 1 1 -1 1 -1 -1 -1 -1
Max_von_Sydow_0001_B.jpg -1 1 1 -1 -1 1 1 1 1 -1 1 -1 -1 -1 1 1 -1
John_Ashcroft_0037_B.jpg -1 -1 1 -1 -1 1 1 -1 -1 -1 1 -1 1 1 1 1 -1
Ian_Huntley_0001_B.jpg 1 1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 1 -1 1 -1 -1
Robert_Torricelli_0001_B.jpg -1 -1 -1 -1 -1 -1 1 1 1 -1 1 -1 -1 1 1 -1 -1
Mike_Scioscia_0002_B.jpg -1 -1 1 -1 -1 -1 1 1 1 -1 1 1 1 -1 -1 1 -1
Ronald_Reagan_0002_B.jpg -1 -1 1 -1 -1 -1 1 1 1 -1 1 -1 1 1 1 1 -1
Cuba_Gooding_Jr_0001_B.jpg 1 -1 1 -1 1 1 1 1 -1 -1 1 1 -1 1 -1 1 -1
Ekke_Hard_Forberg_0001_B.jpg 1 -1 -1 -1 1 1 1 1 -1 -1 1 -1 -1 1 1 -1 -1
Kristin_Scott_0001_B.jpg -1 1 -1 -1 -1 -1 -1 1 -1 1 1 -1 -1 1 -1 -1 -1
Kamal_Kharrazi_0001_B.jpg 1 -1 1 -1 -1 1 1 1 1 -1 1 -1 1 -1 1 -1 -1
Bernard_Landry_0004_B.jpg -1 -1 1 -1 -1 -1 1 -1 1 1 1 -1 1 1 -1 -1 -1
Todd_Haynes_0002_B.jpg -1 -1 1 -1 1 -1 1 -1 1 -1 1 -1 1 1 1 1 -1
Joe_Dumars_0001_B.jpg 1 -1 1 -1 -1 1 1 1 -1 -1 1 1 1 1 -1 -1 -1
Lynn_Redgrave_0001_B.jpg -1 1 -1 -1 1 1 1 -1 -1 -1 -1 1 -1 1 1 1 -1
Jacques_Chirac_0023_B.jpg 1 -1 -1 1 -1 -1 1 1 -1 1 1 -1 -1 1 1 1 -1
Nobuyuki_Idei_0001_B.jpg -1 -1 1 -1 -1 -1 1 -1 -1 -1 1 -1 1 1 1 1 -1
Timothy_Coughlin_0001_B.jpg -1 -1 1 -1 1 1 -1 1 1 1 1 -1 1 1 -1 -1 -1
Eduard_Shevardnadze_0005_B.jpg -1 -1 1 -1 -1 1 1 1 1 -1 1 -1 -1 1 -1 -1 -1
Abner_Martinez_0001_B.jpg -1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 1 -1 -1 1 1
Carlos_Paternina_0001_B.jpg 1 -1 -1 -1 -1 1 1 1 -1 -1 1 -1 -1 -1 1 -1 -1
Vanessa_Williams_0003_B.jpg -1 1 1 -1 -1 1 1 -1 -1 -1 -1 1 1 1 1 1 1
Richard_Barry_0001_B.jpg 1 -1 -1 -1 -1 1 1 1 1 -1 1 -1 1 1 -1 -1 -1
Pamela_Melroy_0001_B.jpg -1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 1 1 1 -1 -1
Jennifer_Garner_0009_B.jpg -1 1 -1 1 -1 1 -1 -1 -1 -1 -1 1 -1 1 1 1 1
Lisa_Leslie_0001_B.jpg -1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 1 -1 -1 1 1 1
Junichiro_Koizumi_0021_B.jpg 1 -1 -1 -1 -1 -1 -1 1 1 -1 1 -1 1 1 -1 -1 -1
Len_Jenoff_0001_B.jpg -1 -1 1 -1 -1 1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1
Shigeo_Nagashima_0001_B.jpg 1 -1 1 1 -1 -1 1 1 -1 1 1 -1 1 -1 -1 1 -1
Jennifer_Capriati_0029_B.jpg -1 -1 1 -1 1 -1 1 -1 -1 -1 -1 1 1 1 -1 1 -1
Terry_Stotts_0001_B.jpg -1 -1 -1 -1 -1 1 -1 -1 1 -1 1 -1 1 1 -1 -1 -1
Peter_Greenaway_0001_B.jpg -1 -1 1 -1 -1 1 -1 -1 1 -1 1 -1 1 -1 -1 -1 -1
Gerhard_Schroeder_0027_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 -1 1 1 1 -1 -1 1 -1
Hamad_Bin_Isa_al-Khalifa_0001_B.jpg 1 -1 1 -1 -1 1 1 1 1 -1 1 -1 1 -1 -1 -1 -1
Colin_Powell_0152_B.jpg -1 1 1 -1 -1 1 1 1 1 -1 1 -1 1 1 -1 -1 -1
Alexander_Losyukov_0003_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 1 1 -1 1 -1 1 -1 -1
Calista_Flockhart_0003_B.jpg -1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1
Gloria_Macapagal_Arroyo_0005_B.jpg -1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 1
Emma_Watson_0004_B.jpg -1 -1 -1 -1 -1 1 -1 1 -1 -1 -1 -1 -1 1 -1 -1 1
Junichiro_Koizumi_0031_B.jpg -1 1 -1 -1 -1 1 1 1 1 -1 -1 -1 -1 -1 -1 -1 -1
Jonathan_Edwards_0004_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 1 1 -1 1 1
Atom_Egoyan_0001_B.jpg 1 -1 1 -1 -1 -1 1 1 1 1 1 -1 1 1 1 1 1
Thomas_Rupprath_0003_B.jpg -1 1 1 -1 1 -1 1 1 -1 -1 1 1 1 1 -1 1 -1
Jennifer_Garner_0005_B.jpg -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 -1
Amelia_Vega_0003_B.jpg -1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 1 1 1 1
Ian_Gillan_0001_B.jpg 1 -1 1 -1 -1 -1 1 1 1 -1 1 1 1 -1 -1 1 -1
Gloria_Macapagal_Arroyo_0019_B.jpg -1 1 1 -1 -1 -1 1 -1 1 -1 -1 1 1 1 -1 1 1
Ben_Broussard_0001_B.jpg 1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1 1 1 -1 -1 1
Carlos_Moya_0003_B.jpg 1 -1 -1 -1 1 -1 1 -1 -1 -1 1 -1 1 -1 1 -1 -1
Beecher_Ray_Kirby_0001_B.jpg -1 -1 1 -1 -1 -1 1 -1 1 -1 1 1 1 -1 1 1 -1
Megawati_Sukarnoputri_0016_B.jpg -1 1 -1 -1 -1 1 -1 -1 1 1 -1 -1 1 1 -1 1 1
Colin_Powell_0228_B.jpg -1 1 1 -1 -1 -1 1 1 1 1 1 -1 -1 1 1 -1 -1
Gerhard_Schroeder_0075_B.jpg 1 -1 1 -1 -1 -1 1 -1 -1 -1 1 1 1 -1 1 1 -1
Mary_Steenburgen_0003_B.jpg -1 1 -1 -1 1 1 1 -1 -1 -1 -1 1 -1 1 1 1 1
Amer_al-Saadi_0004_B.jpg 1 1 -1 1 -1 1 -1 1 -1 -1 1 1 1 1 1 -1 -1
